DCOP,Perfect Communication,Timestamp Use,Message Lost Prob,UB,Algorithm,Stochastic,Iteration,Global View Cost,Monotonicy,Agent View Cost,Global Anytime Cost,Value Assignmnet Counter,Algorithm Msgs Counter,Global View Cost Agent Zero,Agent View Cost Agent Zero,Abs Delta Global and POV,Percent Agents With Colors,Number of Colors
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,2500,7104.73,0.84,7063.095,7087.49,15.92,4703.87,284.35,281.29,100.205,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,2600,7080.18,0.83,7038.67,7061.7,16.44,4857.62,281.43,279.07,93.41,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,2700,7050.41,0.81,7014.32,7029.31,17.11,5057.65,279.76,280.96,85.68,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,2800,7030.38,0.82,7002.435,7009.03,17.69,5224.12,276.53,280.93,80.505,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,2900,7002.58,0.88,6982.365,6984.89,18.24,5388.88,276.38,277.87,70.695,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,3000,6968.74,0.87,6966.7,6956.03,18.91,5582.58,273.17,275.93,60.73,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,3100,6947.81,0.9,6956.545,6939.89,19.46,5741.2,272.81,274.97,57.215,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,3200,6928.43,0.85,6932.695,6918.78,20.08,5928.72,274.63,273.28,48.915,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,3300,6928.38,0.78,6921.915,6911.64,20.61,6087.85,274.5,274.03,51.355,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,3400,6912.85,0.82,6904.635,6897.7,21.25,6274.35,273.72,274.92,51.855,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,3500,6900.54,0.85,6881.505,6884.95,21.87,6456.93,274.27,273.76,47.305,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,3600,6887.08,0.92,6880.785,6875.85,22.43,6622.15,271.41,271.23,37.615,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,3700,6873.81,0.92,6872.13,6864.12,23.14,6826.05,271.75,273.46,35.68,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,3800,6865.05,0.9,6870.25,6857.56,23.62,6966.29,270.58,271.57,29.64,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,3900,6858.22,0.92,6859.32,6852.39,24.3,7162.73,269.39,269.77,26.88,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,4000,6854.73,0.93,6851.3,6849.5,24.87,7327.85,269.25,269.1,25.53,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,4100,6845.32,0.92,6844.04,6839.7,25.41,7497.47,267.88,268.64,21.2,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,4200,6840.06,0.93,6840.04,6832.58,26.05,7681.08,268.47,268.39,23.34,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,4300,6838.76,0.95,6832.055,6830.61,26.77,7889.0,269.31,268.17,22.325,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,4400,6834.92,0.94,6826.47,6826.07,27.24,8032.07,268.51,268.11,21.84,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,4500,6827.9,0.97,6822.065,6823.06,27.83,8205.94,268.37,267.7,17.615,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,4600,6824.15,0.99,6822.595,6821.11,28.52,8407.61,268.33,267.59,12.385,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,4700,6823.22,0.98,6821.38,6819.87,29.07,8560.81,268.46,267.59,10.51,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,4800,6817.42,0.96,6819.13,6814.47,29.71,8749.89,268.21,269.07,9.47,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,4900,6817.7,0.93,6817.56,6814.31,30.34,8938.01,267.74,269.27,10.87,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,5000,6815.82,0.97,6816.22,6813.41,30.87,9088.91,268.76,268.42,12.97,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,5100,6811.95,1.0,6815.66,6810.48,31.51,9276.04,268.89,268.58,11.05,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,5200,6810.6,0.99,6812.58,6809.05,32.12,9454.49,268.89,268.39,8.54,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,5300,6808.87,0.99,6809.905,6807.66,32.68,9620.24,267.48,268.99,6.405,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,5400,6807.55,0.99,6807.835,6806.57,33.3,9803.81,267.92,268.55,5.995,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,5500,6807.54,0.99,6805.955,6804.56,33.91,9979.64,268.62,268.55,8.215,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,5600,6807.28,0.99,6805.525,6804.3,34.49,10147.74,268.18,268.55,7.335,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,5700,6807.07,0.98,6804.325,6804.18,35.05,10310.4,267.45,268.3,6.395,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,5800,6806.33,0.97,6804.8,6804.18,35.7,10500.73,267.45,268.28,4.28,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,5900,6806.33,0.99,6804.535,6804.18,36.27,10675.98,267.91,268.18,3.715,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,6000,6805.98,1.0,6804.005,6804.18,36.87,10847.38,268.54,268.52,3.345,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,6100,6804.99,1.0,6804.625,6803.8,37.55,11043.82,268.28,268.54,2.785,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,6200,6804.99,1.0,6804.55,6803.8,38.02,11176.77,267.21,268.54,2.59,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,6300,6804.88,1.0,6804.67,6803.69,38.66,11370.57,267.67,268.1,2.3,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,6400,6805.07,0.99,6805.02,6803.68,39.37,11568.62,268.52,267.23,2.46,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,6500,6805.07,0.99,6804.865,6803.68,39.81,11706.25,268.42,267.67,2.425,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,6600,6804.76,1.0,6806.085,6803.63,40.47,11896.54,267.99,267.89,2.045,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,6700,6804.76,1.0,6805.745,6803.63,41.12,12082.25,267.67,267.89,2.115,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,6800,6804.76,1.0,6804.41,6803.63,41.64,12235.26,268.54,267.65,2.34,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,6900,6804.68,1.0,6803.575,6803.55,42.24,12414.62,268.23,267.67,2.535,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,7000,6804.51,1.0,6803.4,6803.38,42.96,12624.41,267.99,267.91,1.91,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,7100,6803.54,1.0,6804.42,6802.41,43.46,12772.69,267.84,267.89,2.12,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,7200,6803.54,1.0,6805.01,6802.41,44.09,12956.26,268.52,267.21,2.0,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,7300,6803.34,1.0,6804.04,6802.21,44.79,13153.87,267.8,267.84,1.05,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,7400,6802.91,1.0,6803.24,6801.78,45.26,13289.48,267.48,268.28,0.5,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,7500,6802.45,1.0,6803.55,6801.32,46.0,13506.57,267.95,268.44,1.64,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,7600,6803.18,0.99,6803.32,6801.32,46.56,13667.04,267.95,268.01,2.26,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,7700,6802.77,1.0,6802.355,6801.32,47.18,13850.42,267.99,267.43,1.745,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,7800,6802.77,1.0,6802.33,6801.32,47.81,14036.53,268.43,267.43,1.4,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,7900,6802.65,0.99,6802.62,6801.32,48.39,14204.3,267.87,267.67,0.76,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,8000,6802.65,0.99,6802.48,6801.32,48.97,14372.06,267.24,268.11,0.88,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,8100,6802.27,1.0,6802.925,6801.22,49.57,14550.94,267.82,268.11,1.085,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,8200,6802.27,1.0,6803.06,6801.22,50.17,14729.7,267.82,268.11,1.44,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,8300,6802.27,1.0,6802.385,6801.22,50.77,14908.82,267.12,268.11,1.405,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,8400,6801.55,1.0,6802.63,6800.5,51.37,15073.96,267.56,268.11,2.16,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,8500,6801.46,1.0,6802.32,6800.41,52.01,15263.62,267.58,268.11,1.86,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,8600,6801.46,1.0,6802.93,6800.41,52.53,15418.31,268.45,267.48,2.03,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,8700,6801.46,1.0,6802.24,6800.41,53.14,15605.73,267.38,267.82,1.07,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,8800,6801.46,1.0,6801.735,6800.41,53.85,15802.77,267.14,267.82,0.775,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,8900,6801.46,1.0,6801.465,6800.41,54.33,15946.06,267.77,267.38,0.905,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9000,6801.46,1.0,6801.395,6800.41,54.99,16138.5,268.19,267.14,0.855,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9100,6801.46,1.0,6801.41,6800.41,55.56,16314.82,267.58,267.75,1.4,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9200,6801.46,1.0,6802.44,6800.41,56.15,16485.08,267.82,268.19,1.58,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9300,6801.46,1.0,6802.015,6800.41,56.81,16668.37,268.43,267.56,0.685,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9400,6801.46,1.0,6801.93,6800.41,57.48,16863.93,268.43,267.8,0.6,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9500,6801.46,1.0,6802.33,6800.41,58.03,17029.97,267.38,268.43,0.96,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9600,6801.46,1.0,6802.64,6800.41,58.58,17191.03,267.8,267.36,1.18,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9700,6801.46,1.0,6802.22,6800.41,59.21,17375.2,267.56,267.36,1.4,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9800,6801.46,1.0,6801.98,6800.41,59.83,17562.46,268.19,267.8,0.52,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9900,6801.46,1.0,6802.11,6800.41,60.44,17741.98,268.45,267.56,0.65,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,0,12159.27,1.0,0.0,12159.27,0.0,0.0,488.96,0.0,12159.27,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,100,10605.19,0.91,4864.81,10583.07,1.68,335.12,415.7,178.5,5740.38,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,200,10254.07,0.86,5930.58,10224.66,2.36,468.03,395.5,244.12,4323.49,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,300,9888.22,0.86,6704.275,9856.67,3.03,600.56,393.9,272.44,3183.945,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,400,9536.56,0.86,7268.905,9504.27,3.88,766.7,379.89,301.22,2267.655,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,500,9332.29,0.75,7486.8,9276.36,4.55,896.35,386.68,303.05,1845.49,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,600,9170.62,0.74,7629.84,9113.62,5.13,1010.52,379.85,310.51,1540.78,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,700,9002.64,0.71,7751.745,8954.29,5.78,1134.64,372.93,313.43,1250.895,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,800,8867.04,0.74,7811.625,8803.12,6.43,1256.84,374.09,317.97,1055.415,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,900,8743.2,0.79,7826.79,8665.94,7.0,1366.43,369.33,317.7,916.41,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,1000,8602.62,0.77,7833.19,8529.11,7.59,1488.96,355.57,317.05,769.43,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,1100,8444.74,0.75,7809.205,8382.36,8.27,1620.08,362.28,317.7,641.225,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,1200,8341.07,0.73,7788.255,8269.53,8.82,1728.89,354.41,317.46,553.045,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,1300,8225.03,0.75,7761.23,8165.29,9.41,1846.16,358.54,317.8,486.21,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,1400,8169.27,0.68,7717.435,8085.27,10.06,1976.1,346.44,317.1,465.415,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,1500,8089.22,0.64,7672.435,8015.28,10.61,2086.53,339.03,315.82,420.355,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,1600,8002.17,0.67,7646.71,7929.84,11.22,2201.55,337.14,314.79,369.02,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,1700,7904.93,0.69,7603.79,7840.48,11.83,2316.84,323.13,311.53,316.21,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,1800,7816.74,0.72,7564.575,7765.64,12.42,2435.08,319.99,313.4,282.125,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,1900,7744.25,0.71,7508.825,7687.95,12.96,2542.27,316.42,307.81,270.665,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,2000,7647.37,0.77,7458.45,7613.06,13.61,2668.26,310.55,301.3,221.41,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,2100,7625.22,0.63,7417.29,7564.38,14.18,2786.43,313.96,299.48,234.06,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,2200,7565.12,0.68,7377.335,7513.79,14.67,2882.17,321.5,299.79,215.645,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,2300,7495.88,0.69,7334.165,7443.72,15.4,3025.27,315.11,302.64,196.185,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,2400,7446.52,0.74,7305.735,7397.46,15.91,3131.72,308.3,302.87,182.295,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,2500,7393.92,0.76,7269.925,7347.07,16.44,3233.22,306.57,302.68,153.585,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,2600,7353.54,0.71,7235.665,7312.5,17.18,3376.62,304.62,301.49,144.865,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,2700,7334.5,0.65,7225.835,7282.83,17.71,3481.48,300.28,302.15,155.105,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,2800,7275.84,0.76,7203.35,7242.2,18.26,3590.29,299.69,298.21,136.03,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,2900,7262.94,0.64,7181.41,7221.31,18.91,3716.75,295.88,295.51,150.48,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,3000,7226.27,0.67,7156.55,7185.84,19.5,3826.31,294.97,292.05,135.14,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,3100,7187.71,0.77,7127.5,7150.29,20.1,3945.0,291.1,288.6,123.68,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,3200,7169.12,0.77,7097.1,7127.61,20.72,4070.94,286.64,286.84,125.91,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,3300,7157.98,0.76,7074.99,7115.1,21.22,4168.65,291.88,286.24,134.01,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,3400,7120.5,0.79,7055.2,7082.89,21.91,4305.17,284.8,282.84,118.18,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,3500,7095.75,0.76,7042.985,7059.61,22.42,4405.55,284.51,282.41,99.335,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,3600,7063.72,0.8,7024.595,7032.05,23.04,4529.04,282.04,279.78,87.265,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,3700,7052.24,0.76,7015.415,7018.79,23.57,4633.03,283.04,280.54,87.305,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,3800,7026.84,0.8,6989.37,6995.58,24.26,4767.86,285.38,278.79,83.85,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,3900,7008.05,0.88,6984.475,6983.36,24.81,4877.57,285.35,280.91,73.005,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,4000,6995.57,0.9,6968.79,6972.69,25.4,4992.55,285.59,281.32,72.72,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,4100,6984.46,0.82,6955.105,6963.53,26.02,5113.01,284.81,281.09,76.105,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,4200,6966.93,0.87,6947.825,6948.88,26.56,5223.06,285.59,280.52,75.585,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,4300,6955.47,0.84,6937.77,6938.7,27.13,5328.71,283.01,279.46,68.84,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,4400,6942.13,0.88,6927.215,6927.85,27.74,5449.47,282.28,280.41,64.045,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,4500,6931.29,0.9,6915.79,6919.79,28.39,5576.05,281.24,279.24,58.13,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,4600,6921.0,0.93,6902.915,6911.77,28.92,5674.58,281.0,279.08,55.225,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,4700,6910.4,0.93,6898.64,6901.43,29.59,5802.12,280.31,280.32,47.86,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,4800,6907.87,0.92,6891.4,6897.06,30.19,5921.64,279.99,279.84,48.5,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,4900,6896.72,0.94,6886.985,6886.01,30.67,6020.0,280.28,279.31,46.935,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,5000,6886.83,0.93,6877.275,6877.01,31.41,6163.65,279.08,280.64,43.035,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,5100,6881.05,0.93,6871.18,6870.23,31.92,6266.23,276.21,280.82,41.9,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,5200,6866.96,0.97,6864.825,6862.06,32.5,6380.58,276.1,280.18,39.465,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,5300,6862.8,0.92,6863.555,6857.0,33.16,6509.92,277.06,278.95,38.525,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,5400,6858.5,0.92,6858.875,6853.03,33.7,6615.98,278.27,278.87,34.335,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,5500,6858.46,0.93,6857.765,6849.28,34.3,6738.69,277.63,277.79,32.075,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,5600,6855.95,0.94,6855.03,6846.78,34.91,6856.96,277.31,277.93,34.45,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,5700,6854.6,0.94,6852.66,6844.58,35.51,6974.0,279.45,278.45,33.82,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,5800,6850.47,0.93,6846.61,6840.09,36.06,7083.55,279.14,278.15,32.38,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,5900,6836.65,0.98,6843.87,6829.31,36.7,7211.11,278.54,278.1,26.31,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,6000,6829.63,0.98,6839.685,6823.26,37.23,7313.58,277.41,278.27,25.315,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,6100,6830.41,0.93,6832.105,6821.88,37.86,7440.07,277.45,277.92,20.985,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,6200,6830.31,0.93,6829.4,6820.97,38.47,7561.16,276.42,277.34,20.57,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,6300,6828.64,0.93,6829.035,6819.09,39.08,7680.34,276.99,276.54,20.505,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,6400,6825.73,0.94,6828.005,6816.57,39.6,7784.74,277.91,275.69,18.765,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,6500,6822.52,0.96,6825.23,6814.57,40.24,7910.57,277.39,275.27,17.29,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.6,0.0,DSA_ASY,0.7,6600,6821.27,0.95,6822.915,6813.92,40.85,8028.21,276.91,276.4,15.755,1.0,1.0
