DCOP,Perfect Communication,Timestamp Use,Message Lost Prob,lambda,Algorithm,Stochastic,Iteration,Global View Cost,Monotonicy,Agent View Cost,Global Anytime Cost,Value Assignmnet Counter,Algorithm Msgs Counter,Global View Cost Agent Zero,Agent View Cost Agent Zero,Abs Delta Global and POV,Percent Agents With Colors,Number of Colors
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,47400,6570.16,0.83,6509.485,6502.62,283.8,138392.65,265.18,266.21,65.255,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,47500,6572.78,0.84,6508.81,6502.62,284.42,138693.8,265.79,266.18,66.13,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,47600,6575.19,0.85,6509.53,6502.62,285.01,138981.46,264.86,265.68,66.02,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,47700,6561.66,0.85,6512.125,6502.19,285.67,139303.3,264.25,265.21,52.045,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,47800,6570.01,0.87,6506.085,6502.19,286.22,139571.15,266.86,263.25,68.495,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,47900,6567.82,0.88,6507.39,6502.09,286.87,139887.77,266.68,262.87,65.91,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,48000,6569.15,0.86,6506.3,6501.93,287.45,140174.24,267.97,263.78,66.06,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,48100,6573.96,0.87,6501.285,6501.7,287.96,140437.2,269.22,263.12,75.855,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,48200,6578.74,0.86,6502.545,6501.7,288.7,140791.81,269.0,263.79,79.875,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,48300,6571.82,0.9,6509.95,6501.7,289.17,141019.97,269.43,266.2,64.92,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,48400,6565.56,0.93,6509.19,6501.64,289.86,141346.74,271.21,266.27,59.31,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,48500,6571.0,0.88,6504.325,6501.52,290.47,141642.87,267.1,264.87,69.455,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,48600,6563.53,0.87,6505.64,6501.52,291.02,141912.98,265.51,264.44,59.58,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,48700,6560.1,0.83,6505.875,6501.25,291.67,142234.12,264.19,266.71,55.315,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,48800,6561.03,0.83,6498.02,6501.15,292.28,142531.52,266.76,264.1,65.63,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,48900,6562.81,0.88,6495.775,6501.15,292.89,142828.07,264.7,265.16,70.025,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,49000,6560.58,0.92,6501.385,6501.15,293.45,143094.89,265.08,266.69,64.255,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,49100,6562.46,0.9,6506.895,6501.15,294.15,143435.86,266.59,265.93,58.735,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,49200,6554.96,0.9,6507.71,6501.15,294.73,143720.71,267.03,264.78,50.57,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,49300,6553.97,0.89,6504.31,6499.93,295.31,144003.93,266.17,262.93,56.63,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,49400,6556.57,0.84,6504.495,6499.85,295.97,144324.93,265.22,263.17,56.085,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,49500,6570.42,0.88,6494.55,6499.85,296.55,144607.11,266.77,261.69,78.05,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,49600,6570.01,0.89,6494.27,6499.72,297.17,144910.27,268.25,261.97,77.25,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,49700,6559.3,0.92,6497.625,6499.11,297.78,145205.69,268.93,261.98,62.015,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,49800,6555.88,0.9,6501.315,6499.11,298.36,145492.57,268.73,264.03,56.125,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,49900,6552.81,0.92,6505.805,6499.11,298.99,145797.59,267.24,265.51,47.935,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,50000,6555.94,0.9,6504.37,6499.11,299.57,146076.33,265.23,263.86,55.27,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,50100,6548.77,0.9,6508.235,6498.76,300.2,146381.57,264.99,264.08,45.995,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,50200,6555.64,0.85,6503.905,6498.76,300.79,146675.9,265.49,265.17,53.895,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,50300,6558.78,0.86,6498.19,6498.01,301.4,146972.15,265.07,265.2,61.98,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,50400,6557.05,0.83,6492.57,6497.67,302.05,147284.46,263.67,265.96,66.15,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,50500,6553.25,0.86,6498.215,6497.67,302.59,147546.41,263.04,265.3,58.035,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,50600,6551.99,0.89,6503.905,6497.44,303.27,147880.64,265.24,264.98,51.665,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,50700,6556.95,0.91,6502.62,6497.44,303.82,148147.98,265.74,265.15,54.83,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,50800,6557.9,0.88,6504.065,6497.44,304.41,148435.59,266.3,264.89,54.795,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,50900,6554.04,0.89,6502.825,6496.87,305.07,148761.13,267.26,265.12,54.045,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,51000,6556.72,0.89,6505.165,6496.87,305.6,149019.16,267.8,264.38,54.525,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,51100,6555.15,0.92,6504.45,6496.68,306.27,149342.87,266.58,262.29,53.12,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,51200,6549.12,0.91,6501.86,6496.29,306.92,149655.37,265.46,262.92,48.96,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,51300,6547.5,0.91,6500.235,6495.93,307.44,149905.04,265.5,263.79,47.835,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,51400,6554.21,0.88,6503.795,6495.93,308.11,150231.83,266.29,264.33,51.635,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,51500,6558.93,0.86,6502.025,6495.93,308.69,150518.61,267.61,264.17,59.095,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,51600,6551.78,0.87,6502.69,6495.83,309.34,150836.77,265.83,264.39,52.59,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,51700,6540.58,0.9,6499.68,6495.83,309.87,151098.19,263.24,263.93,43.11,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,51800,6531.75,0.96,6500.745,6495.55,310.53,151425.02,263.44,264.66,34.595,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,51900,6525.66,0.93,6503.295,6493.84,311.11,151703.48,263.61,264.37,29.745,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,52000,6531.16,0.9,6501.06,6493.84,311.71,151991.37,263.66,265.71,33.52,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,52100,6538.15,0.87,6497.43,6492.48,312.35,152304.29,263.57,265.81,42.86,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,52200,6553.49,0.83,6496.855,6492.48,312.92,152581.45,265.92,264.9,57.425,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,52300,6545.0,0.89,6500.58,6492.48,313.55,152888.28,266.47,264.37,47.09,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,52400,6543.86,0.9,6495.22,6492.48,314.18,153205.97,264.53,262.84,50.9,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,52500,6536.55,0.92,6495.87,6491.87,314.71,153463.91,263.86,262.27,44.85,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,52600,6533.52,0.9,6496.97,6491.18,315.38,153782.4,265.63,263.01,39.78,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,52700,6530.5,0.86,6500.05,6490.29,315.97,154076.09,265.0,263.28,33.51,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,52800,6544.73,0.82,6497.8,6490.29,316.55,154358.62,266.86,264.6,49.19,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,52900,6549.42,0.84,6498.71,6489.24,317.2,154673.7,267.63,264.85,54.43,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,53000,6551.56,0.86,6496.785,6489.24,317.79,154970.19,267.24,264.99,55.815,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,53100,6542.03,0.9,6498.175,6489.17,318.43,155265.89,266.19,264.22,45.345,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,53200,6533.58,0.93,6500.22,6488.38,318.98,155543.71,265.79,265.97,37.71,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,53300,6516.61,0.92,6500.695,6486.72,319.67,155881.73,265.34,265.53,24.615,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,53400,6523.28,0.91,6497.625,6486.67,320.2,156138.07,266.13,265.36,33.955,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,53500,6534.65,0.85,6496.155,6486.67,320.86,156455.52,265.73,266.96,42.305,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,53600,6537.63,0.88,6496.345,6486.67,321.49,156757.02,266.4,265.89,44.745,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,53700,6536.35,0.92,6496.945,6486.67,322.02,157020.55,266.18,265.7,43.685,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,53800,6525.5,0.93,6496.64,6486.67,322.73,157370.05,263.82,265.06,33.39,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,53900,6525.62,0.93,6496.455,6486.67,323.26,157625.77,263.96,265.31,32.745,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,54000,6517.94,0.9,6497.185,6486.44,323.87,157925.72,263.99,265.37,25.315,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,54100,6523.68,0.87,6494.93,6486.44,324.49,158226.58,265.79,265.36,32.43,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,54200,6525.89,0.92,6494.895,6486.44,325.08,158519.2,267.38,264.68,33.935,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,54300,6534.5,0.89,6492.655,6486.44,325.72,158829.74,267.68,264.49,43.545,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,54400,6533.94,0.9,6492.96,6485.75,326.26,159091.24,267.68,263.79,45.25,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,54500,6538.12,0.89,6493.07,6485.74,326.93,159414.6,266.03,263.44,48.94,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,54600,6523.4,0.91,6494.68,6485.74,327.55,159711.58,265.68,264.36,34.49,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,54700,6517.21,0.92,6494.655,6485.26,328.14,160004.99,264.8,263.82,27.125,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,54800,6519.22,0.89,6498.095,6484.9,328.8,160326.76,263.97,266.81,27.355,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,54900,6516.52,0.88,6499.32,6484.9,329.35,160590.45,263.97,266.81,22.36,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,55000,6515.22,0.92,6494.23,6483.29,330.03,160919.62,265.74,266.46,25.79,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,55100,6521.78,0.89,6490.755,6483.29,330.58,161185.08,264.02,266.17,33.845,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,55200,6531.87,0.88,6488.265,6483.29,331.19,161483.7,264.57,265.86,44.195,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,55300,6526.92,0.93,6490.67,6483.29,331.77,161767.84,264.94,265.1,38.58,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,55400,6522.77,0.89,6494.085,6483.29,332.4,162079.51,265.24,264.85,31.805,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,55500,6517.77,0.92,6492.93,6483.29,333.03,162390.49,265.54,263.95,28.05,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,55600,6516.18,0.92,6491.85,6482.46,333.58,162657.49,265.15,264.49,25.72,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,55700,6521.01,0.91,6494.11,6482.46,334.23,162972.61,266.06,264.96,28.23,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,55800,6524.68,0.92,6491.53,6482.46,334.81,163248.73,266.45,264.15,34.55,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,55900,6528.95,0.92,6493.575,6482.46,335.45,163560.42,265.76,264.83,38.735,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,56000,6523.06,0.91,6492.405,6482.46,336.12,163884.29,265.39,264.44,33.395,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,56100,6520.91,0.91,6490.52,6482.46,336.57,164104.1,265.12,264.67,34.84,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,56200,6518.11,0.92,6488.67,6482.46,337.29,164457.97,265.82,265.22,31.57,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,56300,6515.61,0.93,6493.07,6481.94,337.9,164755.59,265.75,265.4,24.92,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,56400,6511.21,0.97,6494.28,6481.94,338.48,165034.63,264.87,264.96,23.42,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,56500,6513.63,0.95,6493.51,6481.69,339.08,165324.72,264.38,265.15,26.96,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,56600,6528.04,0.87,6491.3,6481.69,339.7,165629.63,264.31,265.19,39.03,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,56700,6524.25,0.88,6488.545,6481.57,340.34,165941.99,263.09,265.12,37.395,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,56800,6524.98,0.91,6490.195,6481.57,340.87,166198.8,263.61,265.52,34.895,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,56900,6516.1,0.95,6489.305,6481.57,341.54,166525.41,263.93,265.04,29.235,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,57000,6511.59,0.95,6488.86,6481.57,342.13,166811.01,265.22,264.78,23.41,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,57100,6511.57,0.94,6491.995,6481.57,342.73,167104.98,265.47,264.85,21.795,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,57200,6507.2,0.95,6491.42,6481.08,343.41,167435.27,265.29,264.36,18.94,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,57300,6509.66,0.94,6492.27,6481.08,343.96,167702.48,266.03,264.57,22.38,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,57400,6517.3,0.9,6490.575,6481.08,344.56,167997.07,266.26,263.62,30.095,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,57500,6519.3,0.9,6490.325,6481.08,345.18,168297.99,265.91,263.22,32.725,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,57600,6518.25,0.93,6488.065,6481.08,345.78,168591.57,265.66,263.27,31.645,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,57700,6513.64,0.94,6491.595,6481.08,346.37,168877.02,264.57,264.9,25.715,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,57800,6515.41,0.91,6489.18,6480.75,346.99,169180.47,265.15,264.9,28.72,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,57900,6515.73,0.9,6488.78,6480.75,347.62,169487.59,264.38,265.49,28.88,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,58000,6522.52,0.9,6488.445,6480.75,348.2,169770.84,264.61,264.99,35.645,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,58100,6521.44,0.95,6488.225,6480.75,348.8,170067.12,264.29,265.06,34.465,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,58200,6519.11,0.96,6489.7,6478.73,349.4,170358.76,264.21,265.84,33.05,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,58300,6513.75,0.96,6492.23,6478.73,350.03,170660.49,264.21,265.23,24.73,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,58400,6506.94,0.94,6489.715,6478.73,350.64,170964.35,263.29,264.53,19.185,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,58500,6509.05,0.95,6488.015,6478.73,351.18,171226.83,263.54,264.73,21.885,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,58600,6511.74,0.93,6493.625,6478.73,351.86,171550.62,263.42,263.48,24.635,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,58700,6513.21,0.92,6493.92,6478.73,352.47,171848.82,263.39,263.17,23.45,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,58800,6507.46,0.96,6492.595,6478.73,353.03,172123.57,263.03,263.36,19.095,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,58900,6505.87,0.98,6493.315,6478.73,353.63,172414.42,263.03,263.08,18.625,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,59000,6505.8,0.95,6492.915,6478.73,354.32,172750.71,264.77,263.08,14.955,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,59100,6506.41,0.92,6490.43,6478.73,354.9,173032.69,264.35,263.26,17.5,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,59200,6506.12,0.91,6487.63,6478.73,355.48,173317.78,264.4,264.0,20.02,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,59300,6505.98,0.94,6488.86,6478.73,356.11,173630.62,263.67,263.43,18.72,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,59400,6509.77,0.92,6487.97,6478.73,356.74,173923.87,264.34,263.43,23.88,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,59500,6509.62,0.95,6488.49,6478.73,357.27,174187.7,263.98,263.07,22.89,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,59600,6504.35,0.98,6489.025,6478.48,357.97,174535.67,263.08,263.66,17.345,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,59700,6502.16,0.98,6486.305,6478.43,358.51,174791.88,263.08,263.9,17.045,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,59800,6503.99,0.95,6488.25,6478.43,359.18,175108.51,263.0,264.71,18.94,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,59900,6504.58,0.94,6489.52,6478.43,359.76,175410.6,262.63,264.36,16.22,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,60000,6507.76,0.93,6487.865,6478.43,360.32,175673.84,263.07,263.45,21.335,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,60100,6508.66,0.94,6488.83,6478.43,360.94,175973.34,263.07,263.76,22.08,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,60200,6506.2,0.93,6487.995,6478.43,361.6,176292.69,264.04,263.08,19.165,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,60300,6500.15,0.97,6486.89,6478.35,362.15,176560.64,264.04,263.08,13.97,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,60400,6497.69,0.96,6487.12,6478.35,362.79,176870.34,263.76,263.01,11.41,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,60500,6502.52,0.91,6487.88,6478.35,363.4,177172.12,264.85,263.18,17.27,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,60600,6503.07,0.92,6489.375,6478.35,363.94,177439.01,264.58,263.64,16.355,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,60700,6504.93,0.94,6488.755,6478.35,364.61,177767.16,263.49,263.07,17.845,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,60800,6505.55,0.92,6488.13,6478.35,365.16,178039.69,263.27,263.14,18.29,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,60900,6505.55,0.97,6490.195,6478.35,365.8,178350.75,262.74,264.04,17.385,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,61000,6503.75,0.97,6488.275,6478.35,366.41,178652.01,263.01,264.04,17.955,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,61100,6500.56,0.96,6488.465,6477.94,367.0,178934.68,263.01,264.01,14.845,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,61200,6499.95,0.94,6489.165,6477.94,367.6,179227.49,263.01,264.58,13.425,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,61300,6501.44,0.95,6488.66,6477.94,368.2,179515.01,263.22,264.58,15.18,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,61400,6502.11,0.95,6488.885,6477.94,368.87,179842.89,262.82,263.45,16.115,1.0,1.0
